 transaction_id | household_id | store_id | day | trans_time | week_no 
    28379187248 |         1045 |      408 | 116 |       1905 |      17
    28379191327 |         1305 |      295 | 116 |       1625 |      17
    28379196593 |         1976 |      441 | 116 |       1627 |      17
    28379196804 |         1396 |      441 | 116 |       1725 |      17
    28379196858 |         2208 |      441 | 116 |       1739 |      17
    28379197144 |          101 |      441 | 116 |       1900 |      17
    28379200461 |         1103 |      412 | 116 |        919 |      17
    28379200794 |         1609 |      412 | 116 |       1018 |      17
    28379211331 |          947 |      337 | 116 |       1503 |      17
    28379215135 |          981 |      372 | 116 |        635 |      17
    28379215927 |         1128 |      372 | 116 |       1044 |      17
    28379219209 |          110 |      372 | 116 |       1819 |      17
    28379220522 |          856 |      372 | 116 |       2230 |      17
    28379226757 |          986 |      330 | 116 |       1342 |      17
    28379227151 |          900 |      330 | 116 |       1447 |      17
    28379227904 |         2499 |      330 | 116 |       1652 |      17
    28379229149 |          900 |      330 | 116 |       2103 |      17
    28379235408 |         2337 |      354 | 116 |       1144 |      17
    28379235592 |         2337 |      354 | 116 |       1300 |      17
    28379235838 |         2337 |      354 | 116 |       1437 |      17
    28379236591 |         2337 |      354 | 116 |       1903 |      17
    28379250548 |         1461 |      316 | 116 |       1019 |      17
    28379257452 |         2252 |      323 | 116 |       1426 |      17
    28379259405 |         2360 |      323 | 116 |       2116 |      17
    28379261228 |         1219 |      446 | 116 |       1350 |      17
    28379261231 |         1219 |      446 | 116 |       1351 |      17
    28379262970 |          878 |      446 | 116 |       2132 |      17
    28379266191 |         1778 |      429 | 116 |       1234 |      17
    28379267541 |         2076 |      429 | 116 |       1645 |      17
    28379271274 |         2156 |      327 | 116 |       1328 |      17
    28379272837 |         1708 |      327 | 116 |       1847 |      17
    28379277849 |          898 |      388 | 116 |       1809 |      17
    28379278549 |         2057 |      388 | 116 |       2150 |      17
    28379278629 |          609 |      388 | 116 |       2233 |      17
    28379278631 |          609 |      388 | 116 |       2234 |      17
    28379285151 |          607 |      432 | 116 |        813 |      17
    28379285153 |          607 |      432 | 116 |        814 |      17
    28379285454 |          682 |      432 | 116 |       1017 |      17
    28379285492 |          682 |      432 | 116 |       1026 |      17
    28379290102 |         1517 |      396 | 116 |        819 |      17
    28379290383 |         1694 |      396 | 116 |       1029 |      17
    28379290387 |         1694 |      396 | 116 |       1029 |      17
    28379290679 |         1040 |      396 | 116 |       1142 |      17
    28379290981 |          534 |      396 | 116 |       1256 |      17
    28379292575 |          404 |      396 | 116 |       1928 |      17
    28379295130 |         1527 |      361 | 116 |        701 |      17
    28379298643 |         2082 |      361 | 116 |       1653 |      17
    28379299196 |         1475 |      361 | 116 |       1805 |      17
    28379300446 |          232 |      361 | 116 |       2236 |      17
    28379305731 |          351 |      311 | 116 |       1214 |      17
    28379310248 |          441 |      315 | 116 |        947 |      17
    28379311456 |          922 |      315 | 116 |       1523 |      17
    28379316130 |         1228 |      406 | 116 |       1145 |      17
    28379316870 |          389 |      406 | 116 |       1330 |      17
    28379317201 |         2351 |      406 | 116 |       1417 |      17
    28379317566 |         1228 |      406 | 116 |       1508 |      17
    28379319006 |         2115 |      406 | 116 |       1826 |      17
    28379319086 |          523 |      406 | 116 |       1838 |      17
    28379320033 |          949 |      406 | 116 |       2145 |      17
    28379325553 |          390 |      447 | 116 |       1105 |      17
    28379326555 |          166 |      447 | 116 |       1539 |      17
    28379327420 |          553 |      447 | 116 |       1916 |      17
    28379335987 |         2318 |      381 | 116 |       1124 |      17
    28379337056 |          623 |      381 | 116 |       1512 |      17
    28379337096 |          623 |      381 | 116 |       1519 |      17
    28379338007 |         2318 |      381 | 116 |       1809 |      17
    28379345432 |         1042 |      368 | 116 |       1050 |      17
    28379345714 |          432 |      368 | 116 |       1211 |      17
    28379346034 |          979 |      368 | 116 |       1325 |      17
    28379347490 |         2296 |      368 | 116 |       1905 |      17
    28379348110 |         1154 |      368 | 116 |       2328 |      17
    28379352217 |         1236 |      448 | 116 |       1744 |      17
    28379355833 |          567 |      292 | 116 |       1207 |      17
    28379355924 |         1745 |      292 | 116 |       1230 |      17
    28379356508 |         1869 |      292 | 116 |       1422 |      17
    28379360096 |          906 |      319 | 116 |        740 |      17
    28379364000 |         1137 |      319 | 116 |       1901 |      17
    28379364681 |         1982 |      319 | 116 |       2121 |      17
    28379374901 |          986 |      401 | 116 |       2313 |      17
    28379384182 |          845 |      384 | 116 |       1831 |      17
    28379397192 |          306 |      382 | 116 |       1539 |      17
    28379398261 |          982 |      382 | 116 |       1833 |      17
    28379398310 |          982 |      382 | 116 |       1843 |      17
    28379400413 |          362 |      375 | 116 |        914 |      17
    28379400813 |         1557 |      375 | 116 |       1038 |      17
    28379405968 |         1549 |      289 | 116 |       1631 |      17
    28379406014 |          123 |      289 | 116 |       1651 |      17
    28379410156 |         2359 |      300 | 116 |        946 |      17
    28379410635 |          932 |      300 | 116 |       1414 |      17
    28379411196 |          118 |      300 | 116 |       1838 |      17
    28379427051 |         2086 |      436 | 116 |       1710 |      17
    28379427710 |         2086 |      436 | 116 |       2012 |      17
    28379427956 |         2086 |      436 | 116 |       2156 |      17
    28379431415 |         1820 |      439 | 116 |       1301 |      17
    28379432935 |         2172 |      439 | 116 |       1757 |      17
    28379435900 |          802 |      404 | 116 |       1128 |      17
    28379436052 |           22 |      404 | 116 |       1155 |      17
    28379436092 |           22 |      404 | 116 |       1204 |      17
    28379437663 |          164 |      404 | 116 |       1840 |      17
    28379442312 |         1164 |      410 | 116 |       1853 |      17
    28379442573 |         1479 |      410 | 116 |       2010 |      17
    28379442984 |         1164 |      410 | 116 |       2241 |      17
    28379446932 |         1527 |      335 | 116 |       1457 |      17
    28379455528 |         2334 |      356 | 116 |       1004 |      17
    28379455901 |         2334 |      356 | 116 |       1132 |      17
    28379457682 |         2334 |      356 | 116 |       1703 |      17
    28379458513 |         2334 |      356 | 116 |       1947 |      17
    28379459111 |         1693 |      356 | 116 |       2311 |      17
    28379460378 |         2013 |      293 | 116 |       1026 |      17
    28379461113 |          334 |      293 | 116 |       1422 |      17
    28379465954 |         2494 |      333 | 116 |       1112 |      17
    28379466175 |         2361 |      333 | 116 |       1150 |      17
    28379480076 |          800 |      424 | 115 |        458 |      17
    28379483292 |         1964 |      424 | 115 |       1901 |      17
    28379487270 |          256 |      424 | 116 |       1701 |      17
    28379487435 |          800 |      424 | 116 |       1730 |      17
    28379491267 |          722 |      359 | 116 |       1410 |      17
    28379492875 |          334 |      359 | 116 |       2143 |      17
    28379505575 |          105 |      403 | 116 |       1051 |      17
    28379505984 |         2342 |      403 | 116 |       1232 |      17
    28379510468 |         2017 |      321 | 116 |        949 |      17
    28379511254 |          956 |      321 | 116 |       1222 |      17
    28379511294 |         2112 |      321 | 116 |       1231 |      17
    28379511747 |          218 |      321 | 116 |       1352 |      17
    28379513693 |         2199 |      321 | 116 |       1944 |      17
    28379518197 |           19 |      422 | 116 |       1712 |      17
    28379522271 |         1188 |      341 | 116 |       1928 |      17
    28379525619 |          193 |      310 | 116 |       1027 |      17
    28379526498 |         1391 |      310 | 116 |       1327 |      17
    28379528562 |         1391 |      310 | 116 |       2054 |      17
    28379528566 |         1391 |      310 | 116 |       2056 |      17
    28379535367 |          242 |      400 | 116 |        937 |      17
    28379536831 |          242 |      400 | 116 |       1419 |      17
    28379538695 |         1222 |      400 | 116 |       2024 |      17
    28379548536 |          859 |      421 | 116 |       1750 |      17
    28379548624 |          859 |      421 | 116 |       1805 |      17
    28379549255 |          946 |      421 | 116 |       2010 |      17
    28379551412 |          361 |      443 | 116 |       1400 |      17
    28379557957 |          198 |      420 | 116 |       2211 |      17
    28379562518 |         1190 |      370 | 116 |       1525 |      17
    28379570174 |          867 |      369 | 116 |       1702 |      17
    28379570326 |         2233 |      369 | 116 |       1719 |      17
    28379570389 |         2233 |      369 | 116 |       1726 |      17
    28379576264 |         2012 |      306 | 116 |       1310 |      17
    28379577490 |          630 |      306 | 116 |       1723 |      17
    28379580309 |           67 |      391 | 116 |        918 |      17
    28379581534 |          432 |      391 | 116 |       1411 |      17
    28379582948 |         2188 |      391 | 116 |       1852 |      17
    28379592722 |         1062 |      320 | 116 |       2032 |      17
    28379597244 |          576 |      298 | 116 |       1633 |      17
    28379606079 |         1014 |      318 | 116 |       1139 |      17
    28379606509 |          123 |      318 | 116 |       1247 |      17
    28379627476 |          670 |      304 | 116 |       1553 |      17
    28379628085 |         1588 |      304 | 116 |       1741 |      17
    28379628582 |         1541 |      304 | 116 |       1924 |      17
    28379629050 |          462 |      304 | 116 |       2126 |      17
    28379646709 |          155 |      402 | 116 |       1432 |      17
    28379646914 |         1823 |      402 | 116 |       1508 |      17
    28379647022 |          155 |      402 | 116 |       1524 |      17
    28379647086 |         1418 |      402 | 116 |       1534 |      17
    28379650327 |          718 |      324 | 116 |        916 |      17
    28379651467 |          518 |      324 | 116 |       1347 |      17
    28379658895 |          418 |      343 | 116 |       1520 |      17
    28379662365 |         2193 |      343 | 116 |       2252 |      17
    28382201584 |          193 |     3217 | 116 |       1612 |      17
    28391273464 |          553 |      334 | 117 |       2131 |      17
    28391285154 |          510 |    31862 | 117 |        907 |      17
    28391286785 |          762 |    31862 | 117 |       1607 |      17
    28391287641 |         1393 |    31862 | 117 |       1905 |      17
    28391287847 |          871 |    31862 | 117 |       2015 |      17
    28391300918 |           97 |      364 | 117 |       1314 |      17
    28391300958 |         1337 |      364 | 117 |       1325 |      17
    28391306720 |         2184 |      362 | 117 |       1638 |      17
    28391307387 |          276 |      362 | 117 |       1954 |      17
    28391307724 |         2294 |      362 | 117 |       2203 |      17
    28391307745 |          671 |      362 | 117 |       2226 |      17
    28391307796 |         2184 |      362 | 117 |       2325 |      17
    28391311092 |         2107 |      317 | 117 |       1418 |      17
    28391316297 |          853 |      367 | 117 |       1108 |      17
    28391317716 |          290 |      367 | 117 |       1342 |      17
    28391318741 |          853 |      367 | 117 |       1519 |      17
    28391320350 |          324 |      367 | 117 |       1745 |      17
    28391320706 |         1057 |      367 | 117 |       1822 |      17
    28391326490 |          574 |      427 | 117 |       1420 |      17
    28391331196 |         2129 |      355 | 117 |       1348 |      17
    28391331430 |         1481 |      355 | 117 |       1441 |      17
    28391335620 |         1069 |    31782 | 117 |       1216 |      17
    28391335707 |         2004 |    31782 | 117 |       1240 |      17
    28391336010 |          526 |    31782 | 117 |       1400 |      17
    28391337650 |          526 |    31782 | 117 |       2114 |      17
    28391342078 |         1491 |      296 | 117 |       2027 |      17
    28391346343 |         1430 |    31742 | 117 |       1404 |      17
    28391348027 |          696 |    31742 | 117 |       1957 |      17
    28391350037 |          527 |    32004 | 117 |        707 |      17
    28391350423 |          381 |    32004 | 117 |       1026 |      17
    28391350896 |          742 |    32004 | 117 |       1228 |      17
    28391351712 |          513 |    32004 | 117 |       1529 |      17
    28391352396 |         1917 |    32004 | 117 |       1746 |      17
    28391352459 |          816 |    32004 | 117 |       1801 |      17
    28391352757 |         1419 |    32004 | 117 |       1920 |      17
    28391355378 |         1130 |    31642 | 117 |       1028 |      17
    28391355400 |         1130 |    31642 | 117 |       1033 |      17
    28391360109 |         1791 |      414 | 117 |        840 |      17
    28391377219 |         1423 |      408 | 118 |        101 |      18
    28391380063 |          454 |      295 | 117 |        802 |      17
    28391380500 |         1305 |      295 | 117 |       1224 |      17
    28391380503 |         1305 |      295 | 117 |       1224 |      17
    28391381591 |         1003 |      295 | 117 |       1830 |      17
    28391381985 |          454 |      295 | 117 |       2102 |      17
    28391385164 |         1567 |      441 | 117 |        918 |      17
    28391394327 |         1137 |      412 | 117 |       1902 |      17
    28391408028 |         2260 |      372 | 117 |       1543 |      17
    28391409565 |          110 |      372 | 117 |       1921 |      17
    28391409619 |         2062 |      372 | 117 |       1929 |      17
    28391410169 |          607 |      372 | 117 |       2105 |      17
    28391410188 |          607 |      372 | 117 |       2110 |      17
    28391416865 |          900 |      330 | 117 |       1451 |      17
    28391418960 |          485 |      330 | 117 |       2203 |      17
    28391420480 |         2337 |      354 | 117 |       1249 |      17
    28391420713 |         2337 |      354 | 117 |       1416 |      17
    28391420716 |         2337 |      354 | 117 |       1416 |      17
    28391421219 |         1263 |      354 | 117 |       1741 |      17
    28391421375 |         2337 |      354 | 117 |       1842 |      17
    28391421760 |         2337 |      354 | 117 |       2145 |      17
    28391421761 |         2337 |      354 | 117 |       2146 |      17
    28391425403 |         1829 |      445 | 117 |       1035 |      17
    28391426734 |         1169 |      445 | 117 |       1559 |      17
    28391431910 |         2312 |      442 | 117 |       1724 |      17
    28391435696 |          161 |      316 | 117 |       1148 |      17
    28391436687 |         1528 |      316 | 117 |       1503 |      17
    28391441044 |         1965 |      323 | 117 |       1201 |      17
    28391443045 |         2360 |      323 | 117 |       1843 |      17
    28391443592 |          768 |      323 | 117 |       2119 |      17
    28391445128 |         1369 |      446 | 117 |        542 |      17
    28391445129 |         1369 |      446 | 117 |        542 |      17
    28391446527 |          157 |      446 | 117 |       1545 |      17
    28391450344 |          707 |      429 | 117 |        934 |      17
    28391451804 |         2130 |      429 | 117 |       1435 |      17
    28391452128 |         2076 |      429 | 117 |       1532 |      17
    28391452430 |         1509 |      429 | 117 |       1623 |      17
    28391452467 |         2407 |      429 | 117 |       1630 |      17
    28391456214 |          546 |      327 | 117 |       1420 |      17
    28391457819 |         2185 |      327 | 117 |       2055 |      17
    28391461117 |          235 |      388 | 117 |       1325 |      17
    28391461543 |          889 |      388 | 117 |       1447 |      17
    28391461551 |          898 |      388 | 117 |       1450 |      17
    28391461703 |          920 |      388 | 117 |       1520 |      17
    28391462376 |          898 |      388 | 117 |       1750 |      17
    28391471087 |         1816 |      432 | 117 |       1322 |      17
    28391476843 |         2020 |      396 | 117 |       1707 |      17
    28391482249 |         1475 |      361 | 117 |       1433 |      17
    28391482953 |          232 |      361 | 117 |       1610 |      17
    28391483351 |          232 |      361 | 117 |       1704 |      17
    28391483556 |         1475 |      361 | 117 |       1734 |      17
    28391484423 |         1527 |      361 | 117 |       1952 |      17
    28391484749 |          232 |      361 | 117 |       2057 |      17
    28391485018 |          232 |      361 | 117 |       2205 |      17
    28391490944 |         2148 |      311 | 117 |       1437 |      17
    28391491313 |         1650 |      311 | 117 |       1642 |      17
    28391501326 |          908 |      406 | 117 |       1254 |      17
    28391502430 |         1228 |      406 | 117 |       1527 |      17
    28391502981 |         1848 |      406 | 117 |       1643 |      17
    28391503179 |           40 |      406 | 117 |       1706 |      17
    28391503679 |         2479 |      406 | 117 |       1821 |      17
    28391504132 |         1352 |      406 | 117 |       1939 |      17
    28391510676 |          968 |      299 | 117 |       1314 |      17
    28391511689 |          378 |      299 | 117 |       1852 |      17
    28391516744 |          856 |      381 | 117 |       1431 |      17
    28391518174 |         2266 |      381 | 117 |       1849 |      17
    28391522059 |          321 |      450 | 117 |       1627 |      17
    28391522105 |         1627 |      450 | 117 |       1636 |      17
    28391536207 |         1745 |      292 | 117 |       1347 |      17
    28391538265 |          121 |      292 | 117 |       2052 |      17
    28391543630 |         1901 |      319 | 117 |       1842 |      17
    28391544557 |         1901 |      319 | 117 |       2222 |      17
    28391546755 |         1070 |      401 | 117 |       1415 |      17
    28391547454 |         1802 |      401 | 117 |       1547 |      17
    28391548166 |         1492 |      401 | 117 |       1737 |      17
    28391550998 |         1367 |      384 | 117 |       1157 |      17
    28391560999 |         1425 |      339 | 117 |       1329 |      17
    28391565934 |          560 |      382 | 117 |       1222 |      17
    28391571355 |          370 |      329 | 116 |       1242 |      17
    28391582131 |          825 |      375 | 117 |       1424 |      17
    28391582602 |         1850 |      375 | 117 |       1531 |      17
    28391582955 |          113 |      375 | 117 |       1624 |      17
    28391583196 |           58 |      375 | 117 |       1700 |      17
    28391583211 |          113 |      375 | 117 |       1702 |      17
    28391583318 |         1572 |      375 | 117 |       1717 |      17
    28391583573 |         1031 |      375 | 117 |       1758 |      17
    28391584371 |           58 |      375 | 117 |       2038 |      17
    28391590579 |          932 |      300 | 117 |       1309 |      17
    28391601012 |         1076 |    31401 | 117 |       1617 |      17
    28391607073 |         2086 |      436 | 117 |       1815 |      17
    28391607584 |         2086 |      436 | 117 |       2104 |      17
    28391607594 |         1748 |      436 | 117 |       2112 |      17
    28391612711 |         2341 |      439 | 117 |       1815 |      17
    28391613064 |         1256 |      439 | 117 |       1935 |      17
    28391616009 |         2302 |      404 | 117 |       1313 |      17
    28391616035 |          184 |      404 | 117 |       1319 |      17
    28391616038 |          184 |      404 | 117 |       1320 |      17
    28391617092 |         1537 |      404 | 117 |       1745 |      17
    28391620651 |         1479 |      410 | 117 |       1204 |      17
    28391621483 |         1479 |      410 | 117 |       1535 |      17
    28391621753 |         1479 |      410 | 117 |       1640 |      17
    28391622226 |         1479 |      410 | 117 |       1846 |      17
    28391626170 |         1142 |      335 | 117 |       1326 |      17
    28391627350 |         1142 |      335 | 117 |       1713 |      17
    28391627713 |         2007 |      335 | 117 |       1828 |      17
    28391631486 |         1120 |    31582 | 117 |       1554 |      17
    28391635509 |         2432 |      356 | 117 |       1033 |      17
    28391637434 |          733 |      356 | 117 |       1647 |      17
    28391649087 |         2094 |      333 | 117 |       1944 |      17
    28391650979 |          350 |      363 | 117 |       1224 |      17
    28391657139 |          788 |      360 | 117 |       2223 |      17
    28391660647 |         1985 |      424 | 117 |       1047 |      17
    28391662175 |         1484 |      424 | 117 |       1514 |      17
    28391662747 |          300 |      424 | 117 |       1650 |      17
    28391663086 |         2007 |      424 | 117 |       1747 |      17
    28391665947 |          334 |      359 | 117 |       1307 |      17
    28391667246 |         2447 |      359 | 117 |       1825 |      17
    28391667258 |          334 |      359 | 117 |       1827 |      17
    28391667727 |          334 |      359 | 117 |       2031 |      17
    28391681294 |          714 |      403 | 117 |       1434 |      17
    28391681304 |          714 |      403 | 117 |       1436 |      17
    28391685812 |         1695 |      321 | 117 |       1144 |      17
    28391688565 |         1578 |      321 | 117 |       1918 |      17
    28391688600 |          218 |      321 | 117 |       1924 |      17
    28391711562 |          840 |      400 | 117 |       1444 |      17
    28391712808 |          242 |      400 | 117 |       1854 |      17
    28391720915 |          417 |      421 | 117 |       1131 |      17
    28391725698 |          787 |      443 | 117 |       1222 |      17
    28391730437 |          294 |      420 | 117 |       1050 |      17
    28391731675 |         1299 |      420 | 117 |       1655 |      17
    28391732079 |          294 |      420 | 117 |       1927 |      17
    28391736778 |         2496 |      370 | 117 |       1345 |      17
    28391738223 |          956 |      370 | 117 |       1739 |      17
    28391738538 |         2331 |      370 | 117 |       1839 |      17
    28391744661 |         1975 |      369 | 117 |       1636 |      17
    28391746692 |         2343 |      369 | 117 |       2041 |      17
    28391751932 |         2168 |      306 | 117 |       1602 |      17
    28391752019 |         2012 |      306 | 117 |       1624 |      17
    28391758666 |          282 |      391 | 118 |         46 |      18
    28391770188 |         1402 |      298 | 117 |        830 |      17
    28391773136 |          800 |      298 | 117 |       2056 |      17
    28391773217 |         1833 |      298 | 117 |       2121 |      17
    28391780081 |         1931 |      318 | 117 |        749 |      17
    28391781076 |         1326 |      318 | 117 |       1225 |      17
    28391781563 |          159 |      318 | 117 |       1345 |      17
    28391782369 |         1370 |      318 | 117 |       1559 |      17
    28391784101 |         1159 |      318 | 117 |       2235 |      17
    28391797384 |          631 |      389 | 117 |       1611 |      17
    28391800942 |         1588 |      304 | 117 |       1213 |      17
    28391801109 |         1040 |      304 | 117 |       1242 |      17
    28391805314 |          354 |      346 | 117 |       1057 |      17
    28391806337 |           77 |      346 | 117 |       1645 |      17
    28391816055 |         2280 |      438 | 117 |       1213 |      17
    28391821400 |          708 |      402 | 117 |       1413 |      17
    28391825916 |         2185 |      324 | 117 |       1255 |      17
    28391826454 |          718 |      324 | 117 |       1450 |      17
    28391831442 |         2121 |      343 | 117 |       1154 |      17
    28391832738 |          253 |      343 | 117 |       1419 |      17
    28391835087 |          845 |      343 | 117 |       1808 |      17
    28391836052 |         1178 |      343 | 117 |       2004 |      17
    28391836122 |         1178 |      343 | 117 |       2013 |      17
    28391836259 |          706 |      343 | 117 |       2030 |      17
    28394445201 |         1228 |     3248 | 117 |       1019 |      17
    28402552023 |          417 |      197 | 112 |       1533 |      17
    28405566120 |          289 |      334 | 118 |       1424 |      18
    28405566390 |          289 |      334 | 118 |       1528 |      18
    28405570956 |         1804 |      286 | 118 |       2024 |      18
    28405581783 |          607 |    31862 | 118 |       1702 |      18
    28405583051 |          762 |    31862 | 118 |       2157 |      18
    28405585112 |         2497 |    31762 | 118 |        822 |      18
    28405586406 |         2497 |    31762 | 118 |       1758 |      18
    28405590395 |         2465 |      297 | 118 |       1219 |      18
    28405590748 |          253 |      297 | 118 |       1522 |      18
    28405595453 |         1066 |      364 | 118 |       1158 |      18
    28405601504 |           55 |      362 | 118 |       1839 |      18
    28405605731 |         1393 |      317 | 118 |       1229 |      18
    28405607511 |         1333 |      317 | 118 |       2136 |      18
    28405610965 |          605 |      367 | 118 |       1029 |      18
    28405611777 |          409 |      367 | 118 |       1219 |      18
    28405612033 |         1443 |      367 | 118 |       1243 |      18
    28405612389 |          489 |      367 | 118 |       1323 |      18
    28405613429 |          290 |      367 | 118 |       1528 |      18
    28405613481 |          489 |      367 | 118 |       1534 |      18
    28405614213 |         2058 |      367 | 118 |       1649 |      18
    28405614449 |          282 |      367 | 118 |       1708 |      18
    28405614938 |          853 |      367 | 118 |       1751 |      18
    28405615069 |         1997 |      367 | 118 |       1802 |      18
    28405616184 |         1788 |      367 | 118 |       1942 |      18
    28405616259 |         2231 |      367 | 118 |       1950 |      18
    28405622221 |          201 |      427 | 118 |       1739 |      18
    28405623666 |          661 |      427 | 118 |       2356 |      18
    28405627467 |          630 |      355 | 118 |       1802 |      18
    28405630257 |         2004 |    31782 | 118 |       1010 |      18
    28405630266 |          392 |    31782 | 118 |       1018 |      18
    28405631950 |          526 |    31782 | 118 |       1842 |      18
    28405632220 |         1618 |    31782 | 118 |       1948 |      18
    28405636205 |         1491 |      296 | 118 |       1616 |      18
    28405636541 |           52 |      296 | 118 |       1752 |      18
    28405640634 |         1364 |    31742 | 118 |       1215 |      18
    28405642035 |         1421 |    31742 | 118 |       1810 |      18
    28405645375 |         2324 |    32004 | 118 |       1050 |      18
    28405646076 |          381 |    32004 | 118 |       1427 |      18
    28405646670 |         1677 |    32004 | 118 |       1709 |      18
    28405655905 |           18 |      414 | 118 |       1430 |      18
    28405660787 |          362 |      309 | 118 |       1447 |      18
    28405670762 |         2123 |      408 | 118 |       1226 |      18
    28405672335 |         1804 |      408 | 118 |       1950 |      18
    28405672336 |         1804 |      408 | 118 |       1950 |      18
    28405676408 |          454 |      295 | 118 |       1830 |      18
    28405686595 |          670 |      412 | 118 |       1346 |      18
    28405692427 |         1461 |      337 | 118 |       2236 |      18
    28405695424 |         1454 |      372 | 118 |        915 |      18
    28405696948 |         1419 |      372 | 118 |       1417 |      18
    28405698427 |          607 |      372 | 118 |       1806 |      18
    28405698456 |          607 |      372 | 118 |       1810 |      18
    28405699102 |           80 |      372 | 118 |       1954 |      18
    28405699939 |          856 |      372 | 118 |       2345 |      18
    28405712634 |         1430 |      358 | 117 |       1845 |      17
    28405717769 |         1710 |      358 | 118 |       2012 |      18
    28405720276 |         2337 |      354 | 118 |       1052 |      18
    28405721187 |         2337 |      354 | 118 |       1722 |      18
    28405721318 |         2337 |      354 | 118 |       1759 |      18
    28405721538 |         2337 |      354 | 118 |       1905 |      18
    28405725178 |         1829 |      445 | 118 |        906 |      18
    28405725559 |          742 |      445 | 118 |       1141 |      18
    28405731718 |         1394 |      442 | 118 |       1707 |      18
    28405737216 |         2234 |      316 | 118 |       1731 |      18
    28405737904 |         1609 |      316 | 118 |       2007 |      18
    28405740061 |          768 |      323 | 118 |        613 |      18
    28405742095 |         1815 |      323 | 118 |       1555 |      18
    28405742978 |          243 |      323 | 118 |       1817 |      18
    28405743461 |         2190 |      323 | 118 |       2000 |      18
    28405750813 |          707 |      429 | 118 |       1207 |      18
    28405750821 |         1778 |      429 | 118 |       1210 |      18
    28405751867 |         2076 |      429 | 118 |       1630 |      18
    28405756469 |          473 |      327 | 118 |       1608 |      18
    28405757392 |         2185 |      327 | 118 |       2000 |      18
    28405760285 |          239 |      388 | 118 |        915 |      18
    28405762288 |          755 |      388 | 118 |       1716 |      18
    28405763181 |          609 |      388 | 118 |       2008 |      18
    28405763680 |          609 |      388 | 119 |         14 |      18
    28405766466 |         1247 |      374 | 118 |       1629 |      18
    28405771854 |         1816 |      432 | 118 |       1623 |      18
    28405773036 |         1258 |      432 | 118 |       2059 |      18
    28405776740 |          939 |      396 | 118 |       1716 |      18
    28405777449 |          404 |      396 | 118 |       2002 |      18
    28405780283 |         1873 |      361 | 118 |        816 |      18
    28405780577 |         1944 |      361 | 118 |       1005 |      18
    28405780604 |         1944 |      361 | 118 |       1013 |      18
    28405783991 |         1012 |      361 | 118 |       1920 |      18
    28405791261 |           71 |      311 | 118 |       1614 |      18
    28405796837 |         2449 |      315 | 118 |       1832 |      18
    28405800550 |         2115 |      406 | 118 |       1031 |      18
    28405801316 |         1228 |      406 | 118 |       1322 |      18
    28405802372 |          389 |      406 | 118 |       1627 |      18
    28405803115 |         2370 |      406 | 118 |       1805 |      18
    28405803819 |          389 |      406 | 118 |       1942 |      18
    28405804103 |          523 |      406 | 118 |       2031 |      18
    28405805924 |         1291 |      447 | 118 |       1421 |      18
    28405811606 |          378 |      299 | 118 |       1836 |      18
    28405815221 |         1653 |      381 | 118 |        713 |      18
    28405815365 |         2318 |      381 | 118 |        859 |      18
    28405816731 |         1378 |      381 | 118 |       1516 |      18
    28405817604 |         2250 |      381 | 118 |       1807 |      18
    28405817725 |         2318 |      381 | 118 |       1829 |      18
    28405819069 |          748 |      381 | 119 |         11 |      18
    28405819071 |          748 |      381 | 119 |         12 |      18
    28405819072 |          748 |      381 | 119 |         12 |      18
    28405822547 |          831 |      450 | 118 |       1828 |      18
    28405822855 |         1146 |      450 | 118 |       1931 |      18
    28405822970 |          329 |      450 | 118 |       1957 |      18
    28405823191 |          329 |      450 | 118 |       2049 |      18
    28405825366 |          469 |      368 | 118 |       1125 |      18
    28405826644 |         1389 |      368 | 118 |       1748 |      18
    28405826869 |          979 |      368 | 118 |       1838 |      18
    28405832144 |         1975 |      448 | 118 |       1759 |      18
    28405835163 |          158 |      292 | 118 |        931 |      18
    28405835407 |         1995 |      292 | 118 |       1122 |      18
    28405836875 |         1074 |      292 | 118 |       1754 |      18
    28405840689 |         1020 |      319 | 118 |       1048 |      18
    28405840790 |         1020 |      319 | 118 |       1112 |      18
    28405841557 |          263 |      319 | 118 |       1320 |      18
    28405842876 |         2007 |      319 | 118 |       1658 |      18
    28405843090 |         1020 |      319 | 118 |       1731 |      18
    28405843447 |          161 |      319 | 118 |       1820 |      18
    28405843987 |          926 |      319 | 118 |       1946 |      18
    28405844660 |         1982 |      319 | 118 |       2200 |      18
    28405845747 |         2351 |      401 | 118 |       1152 |      18
    28405852670 |         1367 |      384 | 118 |       1708 |      18
    28405855106 |         1452 |      339 | 118 |        731 |      18
    28405856132 |          786 |      339 | 118 |       1455 |      18
    28405860936 |          492 |      382 | 118 |       1231 |      18
    28405866408 |          370 |      329 | 118 |       1310 |      18
    28405867540 |          731 |      329 | 118 |       1639 |      18
    28405871892 |          113 |      375 | 118 |       1415 |      18
    28405872607 |         1475 |      375 | 118 |       1622 |      18
    28405876437 |         2400 |      289 | 118 |       2043 |      18
    28405876439 |         2400 |      289 | 118 |       2044 |      18
    28405881442 |          118 |      300 | 118 |       2053 |      18
    28405891246 |         1748 |    31401 | 118 |       1750 |      18
    28405895576 |         1556 |      436 | 118 |       1142 |      18
    28405896335 |          114 |      436 | 118 |       1518 |      18
    28405897061 |         2086 |      436 | 118 |       1806 |      18
    28405897540 |         2086 |      436 | 118 |       2029 |      18
