 household_id | store_id 
         1844 |    34011
         1844 |      341
         1844 |    34280
         1844 |      346
         1844 |      356
         1844 |      359
         1844 |      361
         1844 |      363
         1844 |      365
         1844 |      374
         1844 |      380
          184 |      439
         1844 |      401
         1844 |      403
         1844 |      420
         1844 |      424
         1844 |      439
         1844 |      447
         1845 |      296
         1845 |    31782
         1845 |      401
         1845 |      406
         1845 |      447
         1847 |      315
         1847 |    31762
         1847 |      330
         1847 |      369
         1847 |      380
         1847 |      388
         1847 |      432
         1847 |      448
         1848 |    31782
         1848 |      406
         1850 |      299
         1850 |      309
         1850 |      375
         1850 |      429
         1858 |      391
         1858 |      402
         1861 |      292
         1861 |      295
         1861 |      297
         1861 |      316
         1861 |    32004
         1861 |      337
         1861 |      343
         1861 |      367
         1861 |      372
         1861 |      380
         1861 |      381
         1861 |      412
         1861 |      441
         1861 |      445
         1861 |      446
         1864 |      316
         1864 |      317
         1864 |      319
         1864 |      380
         1864 |      396
         1864 |      412
         1865 |      304
         1865 |      317
         1865 |    31862
         1865 |      388
         1865 |      411
         1865 |      432
         1865 |      433
         1869 |      292
         1869 |    32004
         1869 |      343
         1869 |      438
         1869 |      445
         1873 |      320
         1873 |      333
         1873 |    34280
         1873 |      361
         1879 |      315
         1892 |    31862
         1892 |      319
         1892 |      372
         1892 |      380
         1892 |      384
         1892 |      389
         1892 |      412
         1892 |      421
         1892 |      450
         1894 |     3234
         1894 |      368
         1894 |      389
         1894 |      415
         1896 |     2816
         1896 |      304
         1896 |      317
         1896 |      362
         1896 |      369
         1896 |      372
         1896 |      380
         1896 |      388
         1896 |      411
         1896 |      432
         1896 |      433
         1896 |      448
         1899 |      296
         1899 |    31782
         1899 |      400
         1899 |      406
         1901 |      316
         1901 |    31642
         1901 |      319
         1901 |      337
         1901 |      343
         1901 |      380
         1901 |      381
         1901 |      396
         1901 |      446
         1907 |      315
         1907 |      317
         1907 |    31742
         1907 |    31762
         1907 |      338
         1907 |      369
         1907 |      375
         1907 |      380
         1907 |      388
         1907 |      432
         1907 |      442
         1907 |      448
         1911 |     2971
         1911 |      310
         1911 |    31401
         1911 |      422
         1911 |      436
         1914 |      315
         1914 |    31742
         1914 |    31762
         1914 |      339
         1914 |      369
         1914 |      448
         1917 |      297
         1917 |    32004
         1919 |      306
         1919 |      343
         1919 |      384
         1920 |      299
         1920 |     3210
         1920 |      375
         1920 |      402
         1921 |     2866
         1921 |    31742
         1921 |      358
         1921 |      369
         1921 |      448
          192 |      321
         1923 |      315
         1923 |    31762
         1923 |      363
         1923 |      369
         1923 |      375
         1923 |      402
         1923 |      448
         1926 |      304
         1926 |      316
         1926 |      319
         1926 |      372
         1926 |      381
         1926 |      412
         1926 |      445
         1927 |      295
         1927 |      297
         1927 |      315
         1927 |    31642
         1927 |      337
         1927 |      372
         1927 |      380
         1927 |      381
         1927 |      412
         1927 |      445
         1927 |      446
         1928 |      296
         1928 |    31782
         1928 |      327
         1928 |      330
         1928 |      334
         1928 |      400
         1928 |      406
         1928 |      447
         1929 |      292
           19 |     2941
         1929 |      441
           19 |      300
           19 |     3000
           19 |      310
         1931 |      313
         1931 |      318
         1931 |      345
           19 |    31401
          193 |      300
          193 |      310
          193 |    31582
          193 |      318
          193 |     3217
          193 |     3377
          193 |      346
           19 |    34038
          193 |      404
          193 |      422
          193 |      436
         1935 |      339
         1935 |      367
           19 |      356
         1937 |      316
         1937 |    31642
         1937 |      337
         1937 |      367
         1937 |      372
         1937 |      381
         1937 |      396
         1937 |      412
         1937 |      421
         1937 |      446
         1939 |      363
         1939 |      408
           19 |      422
           19 |      436
         1944 |      299
         1944 |    31862
         1944 |    34280
         1944 |      361
         1944 |      367
         1944 |      375
         1944 |      381
         1946 |      296
         1946 |      400
         1946 |      406
         1948 |      208
         1948 |      276
         1948 |      315
         1948 |      396
         1948 |      427
         1948 |       62
         1949 |      292
         1949 |      297
         1949 |    31642
         1949 |      337
         1949 |      340
         1949 |      366
         1949 |      381
         1949 |      445
         1953 |      295
         1953 |    31642
         1953 |      367
         1953 |      372
         1953 |      381
         1953 |      402
         1953 |      412
         1953 |      421
         1953 |      432
         1953 |      445
         1953 |      446
         1955 |    31762
         1955 |      338
         1955 |      388
         1955 |      408
         1955 |      433
         1962 |      160
         1962 |      296
         1962 |    31782
         1962 |     3403
         1962 |     3418
         1962 |     3478
         1962 |     3487
         1962 |      400
         1962 |      401
         1962 |      406
         1962 |      795
         1964 |      289
         1964 |      410
         1964 |      424
         1965 |      306
         1965 |      323
         1975 |    31742
         1975 |    31762
         1975 |      338
         1975 |      339
         1975 |      358
         1975 |      367
         1975 |      369
         1975 |      388
         1975 |      396
         1975 |      448
         1976 |      292
         1976 |      296
         1976 |      343
         1976 |      367
         1976 |      381
         1976 |      396
         1976 |      412
         1976 |      441
         1979 |      304
         1979 |    31862
         1979 |      412
         1979 |      432
         1980 |      304
         1980 |      343
         1980 |      384
         1980 |      438
         1982 |      319
         1982 |      367
          198 |     2898
          198 |      345
          198 |      420
         1985 |      359
         1985 |      410
         1985 |      424
         1985 |      739
         1989 |      292
         1989 |      320
         1989 |      329
         1989 |      343
         1989 |      384
         1990 |      321
         1990 |      439
         1995 |      292
         1995 |      296
         1995 |      297
         1995 |      343
         1995 |      381
         1995 |      384
         1997 |    31862
         1997 |      367
         1997 |      396
         2002 |      293
         2002 |      298
         2002 |    31582
         2002 |      320
         2002 |      321
         2002 |     3377
         2002 |      346
         2002 |      356
         2002 |      364
         2002 |      404
         2004 |      296
         2004 |    31782
         2004 |      330
         2004 |      334
         2004 |      400
         2004 |      406
         2006 |      298
         2006 |    31582
         2006 |      335
         2007 |      319
         2007 |      321
         2007 |      335
         2007 |      345
         2007 |      352
         2007 |      359
         2007 |      370
         2007 |      404
         2007 |      410
         2007 |      424
         2007 |      439
         2011 |      324
         2011 |      330
         2011 |      369
         2011 |      400
         2011 |      447
         2012 |      306
         2012 |      329
         2012 |      330
         2012 |      343
         2012 |      372
         2012 |      384
         2012 |      438
          201 |      295
         2013 |      293
         2013 |      333
         2013 |      356
         2013 |      374
         2013 |      379
         2013 |      381
          201 |      406
          201 |      427
         2017 |      321
         2017 |      356
         2018 |      368
         2018 |      375
         2018 |      391
         2018 |      402
         2018 |      450
           20 |      195
         2020 |      304
         2020 |      319
         2020 |      372
         2020 |      380
         2020 |      396
         2020 |      442
         2020 |      445
         2023 |    31582
         2023 |      318
         2023 |      335
         2023 |      365
         2023 |      404
         2024 |      304
         2024 |      317
         2024 |    31762
         2024 |    31862
         2024 |      375
         2024 |      388
         2024 |      411
         2024 |      432
         2024 |      433
         2024 |      450
         2024 |      696
         2024 |      784
         2030 |      310
         2030 |      335
         2030 |      365
         2030 |      403
         2030 |      404
         2030 |      410
           20 |      316
           20 |      319
           20 |     3251
           20 |      355
           20 |      372
           20 |      380
           20 |      381
         2040 |      363
         2040 |      408
           20 |      412
         2041 |      299
         2041 |    33923
         2041 |    34280
         2041 |      361
         2041 |      429
           20 |      445
         2050 |      402
         2050 |      432
         2053 |    31582
         2053 |      318
         2053 |      321
         2053 |      322
         2053 |      333
         2053 |      335
         2053 |      359
         2053 |      403
         2053 |      424
         2053 |      439
         2057 |      286
         2057 |    31742
         2057 |      338
         2057 |    34280
         2057 |      358
         2057 |      362
         2057 |      382
         2057 |      388
         2057 |      429
         2057 |      433
         2058 |     2933
         2058 |      317
         2058 |      367
         2058 |      380
         2058 |      396
         2058 |      402
         2058 |      420
         2058 |      634
         2058 |      724
         2062 |      292
         2062 |      295
         2062 |      319
         2062 |    32004
         2062 |      337
         2062 |      352
         2062 |      372
         2062 |      380
         2062 |      381
         2062 |      410
         2062 |      412
         2062 |      421
         2062 |      445
         2063 |      333
         2064 |      304
         2064 |    31642
         2064 |    32004
         2064 |      339
         2064 |      340
         2064 |      367
         2064 |      369
         2064 |      381
         2064 |      391
         2064 |      396
         2064 |      402
         2064 |      406
         2064 |      427
         2064 |      442
         2068 |      324
         2068 |      327
         2068 |      427
         2069 |      289
         2069 |      313
         2069 |      318
         2069 |      360
         2069 |      404
         2069 |      410
         2070 |      311
         2070 |      324
         2070 |      327
         2070 |      334
         2070 |      400
         2076 |      299
         2076 |      309
         2076 |      319
         2076 |      338
         2076 |      358
         2076 |      375
         2076 |      388
         2076 |      429
         2076 |      433
         2076 |      715
         2082 |     2875
         2082 |      299
         2082 |      319
         2082 |    34280
         2082 |      346
         2082 |      361
         2082 |      375
         2082 |      389
         2082 |      402
         2082 |      429
         2082 |      670
         2082 |      720
          208 |      324
          208 |      327
          208 |      366
          208 |      406
         2084 |      115
         2084 |      224
         2084 |      323
         2084 |      354
         2084 |      358
         2084 |      368
         2084 |      369
         2084 |      389
         2084 |      391
         2084 |      415
         2085 |    31582
         2085 |      318
         2085 |      335
         2085 |      359
         2085 |      404
         2085 |      410
         2086 |      300
         2086 |      310
         2086 |    31401
         2086 |      422
         2086 |      436
         2087 |     2852
         2087 |     2883
         2087 |      345
         2088 |      304
         2088 |      316
         2088 |    31762
         2088 |    34011
         2088 |      380
         2088 |      412
         2088 |      438
         2088 |      441
         2088 |      446
         2092 |     2971
         2092 |      300
         2092 |      310
         2092 |    31401
         2092 |      352
         2092 |      422
         2092 |      436
          209 |      300
          209 |      310
          209 |    31401
          209 |      422
         2094 |      298
         2094 |      333
          209 |      436
         2094 |      424
         2097 |      298
         2097 |      310
         2097 |      313
         2097 |    31582
         2097 |      318
         2097 |      335
         2097 |      358
         2097 |      361
         2097 |      365
         2097 |      370
         2097 |      403
         2097 |      439
         2100 |      311
         2100 |      382
         2100 |      408
         2102 |      319
         2102 |    34011
         2102 |      375
         2102 |      450
         2107 |      317
         2107 |    31862
         2107 |      402
         2107 |      450
         2110 |      299
         2110 |      375
         2110 |      402
         2110 |      450
         2111 |     2760
         2111 |     2873
         2111 |     3008
         2111 |      321
         2111 |      363
         2111 |      403
         2111 |      439
         2112 |      289
         2112 |    31582
         2112 |      318
         2112 |      321
         2112 |      335
          211 |      321
          211 |      322
          211 |      352
          211 |      424
         2115 |      296
         2115 |      309
         2115 |    31782
         2115 |      320
         2115 |      334
         2115 |      401
         2115 |      406
         2115 |      489
         2116 |      289
         2116 |      299
         2116 |      313
         2116 |    31862
         2116 |      320
         2116 |      333
         2116 |    34280
         2116 |      356
         2116 |      360
         2116 |      361
         2116 |      375
         2119 |      341
         2119 |      345
         2119 |      370
         2121 |     2886
         2121 |      292
         2121 |      304
         2121 |    31782
         2121 |      320
         2121 |      330
         2121 |      343
         2121 |      372
         2121 |      384
         2121 |      388
         2121 |      415
         2121 |      441
         2121 |      602
          212 |      288
          212 |      300
          212 |     3072
          212 |     3149
          212 |     3163
          212 |     3266
         2123 |      311
         2123 |      382
         2123 |      408
         2124 |     2898
         2124 |      318
         2124 |    34016
         2124 |      356
         2124 |      359
          212 |      715
         2129 |      197
         2129 |      323
         2129 |      329
         2129 |      343
         2129 |      355
         2130 |      309
         2130 |      317
         2130 |      362
         2130 |      369
         2130 |      375
         2130 |      391
         2130 |      396
         2130 |      402
         2130 |      429
         2130 |      432
         2130 |      450
         2133 |      134
         2133 |      362
         2133 |      363
         2133 |      388
         2133 |      432
         2133 |      433
         2133 |      984
         2134 |      320
         2134 |    33923
         2140 |      432
          214 |      296
          214 |    31782
          214 |      330
          214 |      401
         2147 |      299
         2147 |     3001
         2147 |      318
         2147 |      320
         2147 |    33923
         2147 |    34280
         2147 |      346
         2147 |      356
         2147 |      361
         2147 |      364
         2147 |      368
         2147 |      433
         2148 |      311
         2148 |      327
         2154 |      292
         2154 |      297
         2154 |    31642
         2154 |      343
         2154 |      366
         2154 |      369
         2154 |      372
         2154 |      381
         2154 |      438
         2154 |      441
         2154 |      446
         2156 |      324
         2156 |      327
         2158 |      296
         2158 |      306
         2158 |      315
         2158 |      329
         2158 |      330
         2158 |      334
         2158 |      367
         2158 |      369
         2158 |      381
         2158 |      388
         2158 |      400
         2158 |      427
          216 |      197
         2162 |    31742
         2162 |    31862
         2162 |      358
         2162 |      375
         2162 |      382
         2162 |      432
         2162 |      450
          216 |      278
          216 |      324
          216 |      327
          216 |      330
          216 |      369
          216 |      400
          216 |      421
          216 |      427
         2168 |      306
         2168 |      329
         2172 |      293
         2172 |      333
         2172 |      439
         2173 |      382
         2179 |      298
         2179 |      313
         2179 |      337
         2179 |      346
         2179 |      354
         2179 |      365
         2179 |      368
         2179 |      415
         2181 |      296
         2181 |     3313
         2181 |      334
         2181 |      401
         2181 |      427
         2182 |      296
         2182 |     3262
         2182 |      401
          218 |      321
         2183 |      310
         2183 |    31582
         2183 |      335
         2183 |    34007
         2183 |      370
         2183 |      403
         2183 |      404
         2183 |      422
         2183 |      436
          218 |      422
         2184 |      295
         2184 |      299
         2184 |      309
         2184 |      362
         2184 |      375
         2184 |      429
         2184 |      432
         2184 |      433
         2185 |      324
         2185 |      327
         2186 |      362
         2186 |      429
         2186 |      432
         2186 |      433
         2186 |      450
         2188 |      327
         2188 |      330
         2188 |      380
         2188 |      391
         2188 |      447
         2190 |      323
          219 |     2764
          219 |      292
          219 |      306
          219 |    32004
         2193 |     2799
         2193 |     2888
          219 |      329
         2193 |      292
         2193 |      340
         2193 |      343
         2193 |      367
          219 |      355
          219 |      421
         2194 |      293
         2194 |      306
         2194 |      309
         2194 |      315
         2194 |    32004
         2194 |      343
         2194 |      372
         2194 |      381
         2194 |      384
         2194 |      388
         2194 |      389
         2194 |      412
         2194 |      421
         2194 |      429
         2194 |      438
         2194 |      443
         2194 |      445
         2198 |      299
         2198 |      306
         2198 |    32004
         2198 |      329
         2198 |      343
         2198 |      372
         2198 |      380
         2198 |      384
         2198 |      391
         2198 |      421
         2199 |      321
         2199 |      363
         2199 |      403
         2199 |      424
         2199 |      436
         2199 |      439
         2200 |    31782
         2200 |      329
         2200 |      330
         2200 |      334
         2200 |      389
         2200 |      400
         2200 |      421
          220 |    31742
         2203 |     3090
         2203 |      316
         2203 |      364
         2203 |      367
          220 |      338
         2203 |      380
         2203 |      441
          220 |      369
          220 |      382
          220 |      408
         2208 |      292
         2208 |      329
         2208 |      343
         2208 |      384
         2208 |      438
         2208 |      440
         2208 |      441
         2209 |    31782
         2209 |      339
         2209 |      369
         2209 |      388
         2209 |      433
         2209 |      448
          221 |      300
          221 |    31401
          221 |      422
         2217 |      311
         2217 |      330
         2217 |      369
         2217 |      400
         2217 |      406
         2221 |      288
          222 |      296
          222 |      304
          222 |      317
          222 |      324
          222 |      330
          222 |     3334
          222 |      367
         2224 |     2773
         2224 |      315
          222 |      442
         2224 |      427
           22 |      313
         2231 |     3233
         2231 |      367
         2231 |      369
         2231 |      388
           22 |      318
         2233 |     2875
         2233 |      339
         2233 |      367
         2233 |      369
         2233 |      427
         2233 |      448
         2233 |      567
         2234 |      316
         2234 |      317
         2234 |      319
         2234 |      380
         2234 |      396
         2234 |      412
         2235 |      304
         2235 |    31862
         2235 |    34011
         2235 |      375
         2235 |      381
         2235 |      391
         2235 |      402
         2235 |      414
           22 |      365
           22 |      370
         2237 |      309
         2237 |      361
         2237 |      429
         2237 |      450
         2237 |      634
           22 |      404
         2243 |     2761
         2243 |      309
         2243 |      320
         2243 |      321
         2243 |    34280
         2243 |      346
         2250 |      304
         2250 |      338
         2250 |      358
         2250 |      381
         2250 |      382
         2250 |      396
         2250 |      427
         2252 |      306
         2252 |      323
         2252 |      329
         2252 |      355
         2254 |    31582
         2254 |      321
         2254 |      335
         2254 |      370
         2254 |      404
         2260 |      309
         2260 |      330
         2260 |      343
         2260 |      372
         2264 |      304
         2264 |      317
         2264 |    31862
         2264 |      388
         2264 |      396
         2264 |      429
         2264 |      442
         2266 |     2887
         2266 |      292
         2266 |      316
         2266 |    32004
         2266 |      343
         2266 |      367
         2266 |      381
         2266 |      384
         2266 |      446
         2266 |      448
         2269 |      298
         2269 |     3035
         2269 |     3091
         2269 |      320
         2269 |      356
         2272 |    31742
         2272 |      346
         2272 |      402
         2279 |      293
         2279 |      299
         2279 |      367
         2279 |      381
         2280 |      292
         2280 |      319
         2280 |      343
         2280 |      438
         2280 |      445
         2282 |      293
         2282 |      322
         2282 |      333
         2282 |      359
         2284 |     2920
         2284 |      304
         2284 |      315
         2284 |      317
         2284 |    31862
         2284 |      319
         2284 |      338
         2284 |      369
         2284 |      375
         2284 |      388
         2284 |      396
         2284 |      432
         2284 |      433
         2284 |      442
         2284 |      450
         2292 |     2863
         2292 |     2979
         2292 |      309
         2292 |      429
         2294 |      317
         2294 |      319
         2294 |      362
         2294 |      388
         2294 |      429
         2294 |      432
         2294 |      433
         2295 |    31582
         2295 |      321
         2295 |      403
         2296 |      299
         2296 |     3278
         2296 |    33923
         2296 |      368
         2296 |      391
         2296 |      402
         2296 |      414
         2298 |      372
         2298 |      412
         2298 |      421
         2298 |      445
         2300 |    31762
         2300 |      338
         2300 |      362
         2300 |      388
         2300 |      411
         2300 |      432
         2300 |      433
         2300 |      445
         2302 |      289
         2302 |      298
         2302 |    31582
         2302 |      318
         2302 |      335
         2302 |      404
         2302 |      410
         2302 |      420
         2302 |      424
          230 |      300
          230 |      310
          230 |    31401
          230 |      422
          230 |      436
         2305 |      323
         2305 |    34011
         2305 |      380
         2305 |      402
         2305 |      414
         2305 |      450
         2305 |      715
         2307 |    31742
         2307 |    31762
         2307 |    33923
         2307 |      346
         2307 |      358
         2307 |      402
         2312 |      315
         2312 |      317
         2312 |      432
         2312 |      442
         2314 |      304
         2314 |      316
         2314 |      375
         2314 |      414
         2314 |      450
         2317 |    32004
         2317 |      372
         2317 |      381
         2317 |      412
         2317 |      445
         2318 |      292
         2318 |      297
         2318 |      316
         2318 |      337
         2318 |      340
         2318 |      343
         2318 |      360
         2318 |      366
         2318 |      367
         2318 |      372
         2318 |      380
         2318 |      381
         2318 |      412
         2318 |      441
         2318 |      446
         2322 |      304
         2322 |      317
         2322 |    31862
         2322 |      369
         2322 |      396
         2322 |      432
         2322 |      448
          232 |    34280
          232 |      361
         2324 |      295
         2324 |     3179
         2324 |    32004
         2324 |      324
         2324 |      327
         2324 |      330
         2324 |      334
         2324 |      343
         2324 |      400
         2324 |      427
         2324 |      447
         2328 |      296
         2328 |    31782
         2328 |      330
         2328 |      334
         2328 |      401
         2328 |      406
         2328 |      427
         2330 |      324
         2330 |      327
         2330 |      447
         2331 |      318
         2331 |    34007
         2331 |      341
         2331 |      345
         2331 |      370
         2331 |      404
         2331 |      687
         2334 |      298
         2334 |      356
         2337 |      323
         2337 |      354
         2337 |      415
         2337 |      443
         2341 |     2747
         2341 |     2779
         2341 |      289
         2341 |     2918
         2341 |      298
         2341 |      320
         2341 |      321
         2341 |      322
         2341 |      335
         2341 |      356
         2341 |      359
         2341 |      424
         2341 |      439
         2342 |     3005
         2342 |      322
         2342 |      361
         2342 |      363
         2342 |      403
         2342 |      439
         2343 |      292
         2343 |      295
         2343 |      315
         2343 |    31742
         2343 |    31762
         2343 |      329
         2343 |      338
         2343 |      339
         2343 |      343
         2343 |      369
         2343 |      382
         2343 |      384
         2343 |      388
         2343 |      396
         2343 |      427
         2343 |      438
         2343 |      441
         2343 |      442
         2343 |      448
         2347 |      306
         2347 |      323
         2347 |      329
         2347 |      438
         2351 |     3163
         2351 |    31782
         2351 |      324
         2351 |     3248
         2351 |      329
         2351 |      334
         2351 |      340
         2351 |      400
         2351 |      401
         2351 |      406
         2351 |      421
          235 |      315
          235 |      338
          235 |      339
          235 |      369
          235 |      388
          235 |      396
          235 |      433
          235 |      442
          235 |      448
         2359 |      300
         2359 |      310
         2359 |    31401
         2359 |      422
         2359 |      436
         2360 |      323
         2361 |      293
         2361 |      333
         2361 |      359
         2364 |     3417
         2364 |     3479
         2364 |      673
         2367 |      300
         2367 |      310
         2367 |      422
         2370 |      292
         2370 |      296
         2370 |    31782
         2370 |      343
         2370 |      381
         2370 |      384
         2370 |      400
         2370 |      402
         2370 |      406
         2374 |      306
         2374 |      316
         2374 |    31862
         2374 |      319
         2374 |      367
         2374 |      381
         2374 |      412
         2374 |      447
         2374 |      450
         2376 |      341
         2376 |      365
         2378 |      296
         2378 |      401
         2378 |      406
         2378 |      427
         2380 |     2898
         2380 |     2942
         2380 |     2998
         2380 |      310
         2380 |    31401
         2380 |      422
         2380 |      436
         2390 |      289
         2390 |      298
         2390 |    31582
         2390 |      318
         2390 |      321
         2390 |     3298
         2390 |      352
         2390 |      356
         2390 |      359
         2390 |      379
         2390 |      410
         2390 |      424
         2390 |      439
         2393 |    31782
         2393 |      355
         2393 |      447
          239 |      388
         2397 |      317
         2397 |    31862
         2397 |      375
         2397 |      388
         2397 |      433
         2397 |      790
         2400 |      289
         2400 |      313
         2400 |      318
         2400 |      359
         2400 |      410
         2405 |      313
         2405 |      318
         2405 |      360
         2406 |      319
         2406 |      375
         2406 |      380
         2406 |      381
         2406 |      391
         2406 |      402
         2406 |      414
         2406 |      429
         2406 |      432
         2406 |      450
         2407 |      309
         2407 |      375
         2407 |      429
         2407 |      432
         2411 |      363
         2411 |      408
         2420 |      316
         2420 |      319
         2421 |      296
         2421 |      334
         2421 |      400
          242 |      296
          242 |      374
          242 |      400
          242 |      401
          242 |      406
         2426 |      310
         2426 |      422
         2426 |      436
         2427 |      292
         2427 |      304
         2427 |      319
         2427 |      343
         2427 |      363
         2427 |      396
         2427 |      440
         2432 |      289
         2432 |      298
         2432 |      313
         2432 |    31582
         2432 |      318
         2432 |      335
         2432 |      352
         2432 |      356
         2432 |      404
         2432 |      410
         2432 |      424
          243 |     2767
          243 |      306
          243 |     3090
          243 |    31762
          243 |      323
          243 |      339
          243 |      367
          243 |      369
          243 |      372
         2435 |       27
         2435 |    34007
         2435 |      341
         2435 |      379
         2437 |      316
         2437 |    32004
         2437 |      343
         2437 |      384
         2437 |      421
         2445 |      304
         2445 |      315
         2445 |    31642
         2445 |    31762
         2445 |      329
         2445 |      339
         2445 |      367
         2445 |      369
         2445 |      396
         2445 |      446
         2445 |      448
         2446 |     2852
         2446 |     2937
         2446 |     2945
         2446 |     2954
         2446 |     2991
         2446 |     3001
         2446 |      310
         2446 |      422
         2447 |      293
         2447 |      298
         2447 |      322
         2447 |      335
         2447 |      359
         2448 |      309
         2448 |    31862
         2448 |      362
         2448 |      429
         2448 |      433
         2449 |        2
         2449 |      315
         2449 |      367
         2449 |      369
         2449 |      396
         2449 |      442
         2453 |      292
         2453 |    32004
         2453 |      343
         2453 |      380
         2453 |      442
         2453 |      445
         2453 |      450
         2455 |    31742
         2455 |    31862
         2455 |      338
         2455 |      358
         2455 |      382
         2455 |      388
         2455 |      433
         2455 |      448
         2465 |      292
         2465 |      297
         2465 |      313
         2465 |      316
         2465 |      319
         2465 |      334
         2465 |      343
         2465 |      440
         2465 |      441
         2467 |    31401
         2467 |      321
         2467 |      422
         2467 |      436
         2479 |       27
         2479 |    31782
         2479 |      401
         2479 |      406
          248 |     3007
         2483 |     2602
         2483 |      334
         2483 |      400
         2483 |      401
          248 |    34011
          248 |      391
          248 |      414
          248 |      569
         2486 |      300
         2486 |      310
         2486 |    31401
         2486 |      321
         2488 |      295
         2488 |      296
         2488 |      324
         2488 |      327
         2488 |      334
         2488 |      338
         2488 |      367
         2488 |      406
         2488 |      427
         2488 |      447
         2489 |      286
         2489 |      316
         2489 |    34037
         2489 |      362
         2489 |      388
         2489 |      432
         2489 |      433
          249 |      289
          249 |      318
          249 |      333
          249 |      410
          249 |      424
         2494 |     2807
         2494 |      321
         2494 |      322
         2494 |      333
         2494 |    33923
         2494 |    34280
         2494 |      359
         2496 |      365
         2496 |      370
         2496 |      404
         2497 |      304
         2497 |    31742
         2497 |    31762
         2497 |    32004
         2497 |      339
         2497 |      343
         2497 |      358
         2497 |      369
         2497 |      384
         2497 |      421
         2497 |      445
         2497 |      448
         2498 |     3072
         2498 |      309
         2498 |     3149
         2498 |     3163
         2498 |    31862
         2498 |      432
         2498 |      433
         2499 |      197
         2499 |      292
         2499 |      296
         2499 |    31782
         2499 |      330
         2499 |      343
         2499 |      384
         2499 |      406
         2499 |      447
          250 |      338
          250 |      339
          250 |      369
          250 |      448
           25 |      298
          253 |      292
          253 |      297
          253 |      316
          253 |    32004
          253 |      337
          253 |      343
          253 |      384
           25 |    33923
          253 |      438
          253 |      441
          253 |      445
          253 |      446
           25 |      356
           25 |      359
           25 |      424
          256 |      289
          256 |     3090
          256 |      313
          256 |    31582
          256 |      359
          256 |      424
          256 |      432
          256 |      439
          257 |      295
          257 |      319
          257 |      337
          257 |      340
          257 |      366
          257 |      372
          257 |      380
          257 |      381
          257 |      391
          257 |      412
          257 |      421
          257 |      445
          257 |      446
          263 |      319
          263 |      372
          263 |      381
          263 |      402
          263 |      412
          263 |      421
          263 |      450
          264 |      292
          264 |      323
          264 |      329
          264 |      361
          264 |      443
           27 |      289
           27 |      293
           27 |      298
           27 |      313
           27 |    31582
           27 |      333
           27 |      335
           27 |      345
           27 |      352
           27 |      356
           27 |      359
           27 |      365
           27 |      404
           27 |      410
           27 |      424
          276 |    31742
          276 |    31762
          276 |     3262
          276 |      358
          276 |      362
          276 |      388
          276 |      411
          276 |      433
          281 |      299
          281 |      309
          281 |      310
          281 |      375
          281 |      429
          282 |      367
          282 |      391
          282 |      396
          282 |      402
          282 |      415
          283 |      299
          283 |      367
          283 |      368
          283 |      389
          283 |      443
          289 |      299
          289 |      309
          289 |      317
          289 |      334
          289 |      340
          289 |      363
          289 |      375
          289 |      388
          289 |      400
          289 |      429
          290 |      292
          290 |      297
          290 |    31642
          290 |      340
          290 |      343
          290 |      367
          290 |      396
          290 |      441
          294 |     2980
          294 |      345
          294 |      420
          300 |      289
          300 |      322
          300 |      335
          300 |      360
          300 |      388
          300 |      401
          300 |      424
          301 |      299
          301 |    31862
          301 |      388
          301 |      432
          302 |      372
          302 |      380
          302 |      389
          302 |      406
          302 |      412
          302 |      421
          302 |      448
          304 |       27
          304 |      293
          304 |     2933
          304 |    31762
          304 |      318
          304 |      320
          304 |      322
          304 |      333
          304 |      359
          304 |      361
          304 |      362
          304 |      369
          304 |      382
          304 |      388
          304 |      429
          304 |      433
          306 |      304
          306 |      315
          306 |      362
          306 |      382
          306 |      400
          306 |      445
          309 |    31742
          309 |      367
          309 |      414
           31 |      304
           31 |      324
           31 |      327
           31 |      339
           31 |      367
           31 |      369
           31 |      372
           31 |      381
           31 |      396
           31 |      429
          314 |      296
           31 |      432
          314 |      334
          314 |      401
          314 |      448
          317 |      298
          317 |      356
          317 |      410
          317 |      424
          319 |      309
          319 |      363
          319 |      408
          321 |      304
          321 |      317
          321 |    31862
          321 |      396
          321 |      402
          321 |      442
          321 |      448
          321 |      450
          324 |     2942
          324 |    34038
          324 |      343
          324 |      367
          324 |      396
          324 |      442
          325 |      296
          325 |     3191
          325 |     3217
          325 |      334
          325 |      401
          325 |      427
          329 |      299
          329 |      339
          329 |      369
          329 |      402
          329 |      450
          332 |     1542
          332 |      293
          332 |    31904
          332 |      320
          332 |      321
          332 |      333
          332 |      346
          332 |      356
          332 |      361
          332 |      424
          334 |      293
          334 |      318
          334 |      335
          334 |      359
          346 |      354
          346 |      415
          350 |      286
          350 |      363
          350 |      382
          351 |     3091
          351 |      311
          351 |      327
          351 |      382
          353 |      293
          353 |      298
          353 |      322
          353 |      333
          353 |      356
          353 |      374
          354 |      320
          354 |      346
          354 |      364
          354 |      391
          354 |      414
          358 |     3266
          358 |      439
          361 |      346
          361 |      354
          361 |      374
          361 |      389
          361 |      391
          361 |      415
          361 |      443
          362 |      309
          362 |      375
          367 |      154
          367 |      229
          367 |    34011
          367 |      368
          367 |      391
          367 |      415
          370 |      306
          370 |     3278
          370 |      329
          370 |    34011
          370 |      382
          371 |      324
          371 |      327
          371 |      427
          371 |      448
          377 |      403
          377 |      424
          377 |      439
          378 |      299
          378 |      309
          378 |      317
